,json_file,title,date,url,source,feature,edge_label,event_summary,triplet_semantic,quote_similarity,quote_best_match,judge_verdict,judge_reasoning,triplet_date,subject,predicate,object,parse_ok,new_subject,new_predicate,new_object,new_triplet,normalized_direction,normalized_triplet,refined_subject,refined_triplet,attribute
100,llm_response_0764_Bangladesh_Sangbad_Sangstha_BSS_20230618.json,BB announces 'contractionary' MPS with focus on taming inflation  | News Flash,2023-06-18,https://www.bssnews.net/news-flash/131924,Bangladesh Sangbad Sangstha (BSS),currency_log_return,promotes stability,adopt single exchange rate,"2023-06-18, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> promotes stability -> adopt single exchange rate",0.996,"BB will no longer quote specific rates for buying or selling foreign exchanges, promoting stability in the foreign exchange market,",CONFIRMED,"The article contains the sentence 'BB will no longer quote specific rates for buying or selling foreign exchanges, promoting stability in the foreign exchange market,' explicitly linking the move to a unified/market-driven single exchange rate regime with promoting stability in the FX market, which directly pertains to USD/BDT exchange-rate stability (currency_log_return).",2023-06-18,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",promotes stability,adopt single exchange rate,True,Bangladesh Bank,promotes stability,Foreign Exchange Market,(Bangladesh Bank) ── promotes stability ──> (Foreign Exchange Market),stable,(Bangladesh Bank) ── stable ──> (currency_log_return),Single Exchange Rate Regime,(Single Exchange Rate Regime) ── stable ──> (currency_log_return),"""Single Exchange Rate Regime: Monetary Policy"""
101,llm_response_0784_Daily_Sun_20230115.json,BB unveils 'cautiously accommodative' MPS     | Daily Sun |,2023-01-15,https://www.daily-sun.com/post/668334/BB-unveils-%e2%80%98cautiously-accommodative%e2%80%99-MPS,Daily Sun,currency_log_return,contains exchange rate pressure,cautiously accommodative policy,"2023-01-15, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> contains exchange rate pressure -> cautiously accommodative policy",0.996,"promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,",CONFIRMED,"The article contains the sentence stating BB will 'promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,' which explicitly expresses a causal/intentional link at the national (Bangladesh) level between discouraging non-essential imports and lowering exchange rate pressure.",2023-01-15,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",contains exchange rate pressure,cautiously accommodative policy,True,Cautiously Accommodative Policy,contains exchange rate pressure,Exchange Rate Pressures,(Cautiously Accommodative Policy) ── contains exchange rate pressure ──> (Exchange Rate Pressures),stable,(Cautiously Accommodative Policy) ── stable ──> (currency_log_return),Non-Essential Import Restrictions,(Non-Essential Import Restrictions) ── stable ──> (currency_log_return),"""Non-Essential Import Restrictions: Trade Policy"""
102,llm_response_0784_Daily_Sun_20230115.json,BB unveils 'cautiously accommodative' MPS     | Daily Sun |,2023-01-15,https://www.daily-sun.com/post/668334/BB-unveils-%e2%80%98cautiously-accommodative%e2%80%99-MPS,Daily Sun,currency_log_return,contains exchange rate pressure,cautiously accommodative policy,"2023-01-15, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> contains exchange rate pressure -> cautiously accommodative policy",0.996,"promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,",CONFIRMED,"The article contains the sentence stating BB will 'promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,' which explicitly expresses a causal/intentional link at the national (Bangladesh) level between discouraging non-essential imports and lowering exchange rate pressure.",2023-01-15,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",contains exchange rate pressure,cautiously accommodative policy,True,Dissuading Non-Essential Imports,reduces exchange rate pressure,Exchange Rate Pressure,(Dissuading Non-Essential Imports) ── reduces exchange rate pressure ──> (Exchange Rate Pressure),appreciate,(Dissuading Non-Essential Imports) ── appreciate ──> (currency_log_return),Non-Essential Import Restrictions,(Non-Essential Import Restrictions) ── appreciate ──> (currency_log_return),"""Non-Essential Import Restrictions: Government Policy"""
103,llm_response_0784_Daily_Sun_20230115.json,BB unveils 'cautiously accommodative' MPS     | Daily Sun |,2023-01-15,https://www.daily-sun.com/post/668334/BB-unveils-%e2%80%98cautiously-accommodative%e2%80%99-MPS,Daily Sun,currency_log_return,reduces exchange rate pressure,dissuade non-essential imports,"2023-01-15, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> reduces exchange rate pressure -> dissuade non-essential imports",0.996,"promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,",CONFIRMED,"The article contains the sentence stating BB will 'promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,' which explicitly expresses a causal/intentional link at the national (Bangladesh) level between discouraging non-essential imports and lowering exchange rate pressure.",2023-01-15,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",reduces exchange rate pressure,dissuade non-essential imports,True,Cautiously Accommodative Policy,contains exchange rate pressure,Exchange Rate Pressures,(Cautiously Accommodative Policy) ── contains exchange rate pressure ──> (Exchange Rate Pressures),depreciate,(Cautiously Accommodative Policy) ── depreciate ──> (currency_log_return),Restrictions on Non-Essential Imports,(Restrictions on Non-Essential Imports) ── depreciate ──> (currency_log_return),"""Restrictions on Non-Essential Imports: Government Policy"""
104,llm_response_0784_Daily_Sun_20230115.json,BB unveils 'cautiously accommodative' MPS     | Daily Sun |,2023-01-15,https://www.daily-sun.com/post/668334/BB-unveils-%e2%80%98cautiously-accommodative%e2%80%99-MPS,Daily Sun,currency_log_return,reduces exchange rate pressure,dissuade non-essential imports,"2023-01-15, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> reduces exchange rate pressure -> dissuade non-essential imports",0.996,"promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,",CONFIRMED,"The article contains the sentence stating BB will 'promote import-substituting economic activities and dissuade imports of non-essential commodities to reduce the exchange rate pressure,' which explicitly expresses a causal/intentional link at the national (Bangladesh) level between discouraging non-essential imports and lowering exchange rate pressure.",2023-01-15,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",reduces exchange rate pressure,dissuade non-essential imports,True,Dissuading Non-Essential Imports,reduces exchange rate pressure,Exchange Rate Pressure,(Dissuading Non-Essential Imports) ── reduces exchange rate pressure ──> (Exchange Rate Pressure),appreciate,(Dissuading Non-Essential Imports) ── appreciate ──> (currency_log_return),Bangladesh Bank Import Restriction Policy,(Bangladesh Bank Import Restriction Policy) ── appreciate ──> (currency_log_return),"""Bangladesh Bank Import Restriction Policy: Monetary Policy"""
105,llm_response_0786_ANN_20230417.json,Where is Bangladesh in the global race towards renewable energy?,2023-04-17,https://asianews.network/where-is-bangladesh-in-the-global-race-towards-renewable-energy/,ANN,currency_log_return,illustrates exchange-rate risk,Taka depreciation risk,"2023-04-17, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> illustrates exchange-rate risk -> Taka depreciation risk",1.0,the depreciation of Taka against US dollar and price fluctuations in international energy market illustrate the risks of inflation and debt burden,CONFIRMED,"The article contains the quoted sentence nearly verbatim stating that the depreciation of the Taka against the US dollar (and price fluctuations) 'illustrate the risks of inflation and debt burden,' which explicitly links the currency depreciation to exchange-rate/import-related risk at the national (Bangladesh) level.",2023-04-17,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",illustrates exchange-rate risk,Taka depreciation risk,True,Taka Depreciation,illustrates exchange-rate risk,Inflation and Debt Burden,(Taka Depreciation) ── illustrates exchange-rate risk ──> (Inflation and Debt Burden),depreciate,(Taka Depreciation) ── depreciate ──> (currency_log_return),Depreciation of Taka Against US Dollar,(Depreciation of Taka Against US Dollar) ── depreciate ──> (currency_log_return),"""Taka depreciation: Currency Movement"""
106,llm_response_0786_ANN_20230417.json,Where is Bangladesh in the global race towards renewable energy?,2023-04-17,https://asianews.network/where-is-bangladesh-in-the-global-race-towards-renewable-energy/,ANN,imports,prevents fuel purchases,unable to buy fuel,"2023-04-17, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> prevents fuel purchases -> unable to buy fuel",0.994,"we could not supply electricity, as we were unable to buy fuel at a high price.",CONFIRMED,"The article contains the quoted sentence verbatim and directly links Bangladesh's import-dependent energy mix and international price/depreciation shocks to being unable to buy fuel (causal statement). The discussion refers to the national energy sector, so the scope matches country-level imports.",2023-04-17,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",prevents fuel purchases,unable to buy fuel,True,High Fuel Prices,prevents fuel purchases,Electricity Supply,(High Fuel Prices) ── prevents fuel purchases ──> (Electricity Supply),decrease,(High Fuel Prices) ── decrease ──> (imports),International Fuel Price Shocks,(International Fuel Price Shocks) ── decrease ──> (imports),"""International Fuel Price Shocks: Global Shock"""
107,llm_response_0787_Irish_Sun_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.irishsun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Irish Sun,currency_log_return,causes depreciation,Russia invaded Ukraine,"2023-05-16, Volatility in the exchange rate (e.g., USD to BDT) affecting import costs. -> causes depreciation -> Russia invaded Ukraine",0.996,"Taka, the Bangladeshi currency, has lost nearly 25 per cent of its value against the dollar since Russia invaded Ukraine earlier this year,",CONFIRMED,"The article contains the sentence 'Taka, the Bangladeshi currency, has lost nearly 25 per cent of its value against the dollar since Russia invaded Ukraine earlier this year, rocking global energy and commodities markets,' which explicitly links the invasion (and its market effects) to the taka's depreciation at the national level.",2023-05-16,"Volatility in the exchange rate (e.g., USD to BDT) affecting import costs.",causes depreciation,Russia invaded Ukraine,True,Russian invasion of Ukraine,causes depreciation,Bangladeshi Taka,(Russian invasion of Ukraine) ── causes depreciation ──> (Bangladeshi Taka),depreciate,(Russian invasion of Ukraine) ── depreciate ──> (currency_log_return),Russia's invasion of Ukraine,(Russia's invasion of Ukraine) ── depreciate ──> (currency_log_return),"""Russia's invasion of Ukraine: Global Shock"""
108,llm_response_0787_Irish_Sun_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.irishsun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Irish Sun,imports,discourages imports,Foreign reserves fall,"2023-05-16, The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs. -> discourages imports -> Foreign reserves fall",0.994,"This has compelled the government to discourage unnecessary imports and cut spending,",CONFIRMED,"The article contains the sentence ""This has compelled the government to discourage unnecessary imports and cut spending..."", explicitly linking the fall in reserves to a government policy to discourage imports, and the action is described at the national/government level.",2023-05-16,"The volume of goods brought in, driven by Letter of Credit (LC) availability and raw material needs.",discourages imports,Foreign reserves fall,True,Falling Foreign Reserves,discourages imports,Unnecessary Imports,(Falling Foreign Reserves) ── discourages imports ──> (Unnecessary Imports),decrease,(Falling Foreign Reserves) ── decrease ──> (imports),Decline in Foreign Reserves,(Decline in Foreign Reserves) ── decrease ──> (imports),"""Decline in Foreign Reserves: Monetary Policy"""
109,llm_response_0787_Irish_Sun_20230516.json,Bangladesh government should think twice before trading in Chinese currency: Report,2023-05-16,https://www.irishsun.com/news/273832902/bangladesh-government-should-think-twice-before-trading-in-chinese-currency-report,Irish Sun,balance_of_trade,lowers exports,Switch to Yuan,"2023-05-16, The difference between country-wide imports and exports. -> lowers exports -> Switch to Yuan",0.996,Moving to the Yuan for international trade will hurt Bangladesh's remittances from abroad and lower export revenue as well.,CONFIRMED,"The article contains the exact sentence asserting that moving to the Yuan 'will ... lower export revenue,' which explicitly claims a causal effect on Bangladesh's export revenue at the national level.",2023-05-16,The difference between country-wide imports and exports.,lowers exports,Switch to Yuan,True,Switch to Yuan,lowers exports,Export Revenue,(Switch to Yuan) ── lowers exports ──> (Export Revenue),deteriorate,(Switch to Yuan) ── deteriorate ──> (balance_of_trade),Adoption of the Chinese Yuan,(Adoption of the Chinese Yuan) ── deteriorate ──> (balance_of_trade),"""Adoption of the Chinese Yuan: Currency Movement"""
